시도,중분류,시군구,소분류,읍면동,영문 표기
대전광역시,25030,서구,,,Seo-gu
대전광역시,25030,서구,25030510,복수동,Boksu-dong
대전광역시,25030,서구,25030520,도마1동,Doma 1(il)-dong
대전광역시,25030,서구,25030530,도마2동,Doma 2(i)-dong
대전광역시,25030,서구,25030540,정림동,Jeongnim-dong
대전광역시,25030,서구,25030550,변동,Byeon-dong
대전광역시,25030,서구,25030560,용문동,Yongmun-dong
대전광역시,25030,서구,25030570,탄방동,Tanbang-dong
대전광역시,25030,서구,25030610,괴정동,Goejeong-dong
대전광역시,25030,서구,25030620,가장동,Gajang-dong
대전광역시,25030,서구,25030630,내동,Nae-dong
대전광역시,25030,서구,25030640,갈마1동,Galma 1(il)-dong
대전광역시,25030,서구,25030650,갈마2동,Galma 2(i)-dong
대전광역시,25030,서구,25030660,월평1동,Wolpyeong 1(il)-dong
대전광역시,25030,서구,25030670,월평2동,Wolpyeong 2(i)-dong
대전광역시,25030,서구,25030680,월평3동,Wolpyeong 3(sam)-dong
대전광역시,25030,서구,25030511,가수원동,Gasuwon-dong
대전광역시,25030,서구,25030512,도안동,Doan-dong
대전광역시,25030,서구,25030720,관저1동,Gwanjeo 1(il)-dong
대전광역시,25030,서구,25030730,관저2동,Gwanjeo 2(i)-dong
대전광역시,25030,서구,25030710,기성동,Giseong-dong
대전광역시,25030,서구,25030590,둔산1동,Dunsan 1(il)-dong
대전광역시,25030,서구,25030600,둔산2동,Dunsan 2(i)-dong
대전광역시,25030,서구,25030690,만년동,Mannyeon-dong
대전광역시,25030,서구,25030740,둔산3동,Dunsan 3(sam)-dong
대전광역시,25040,유성구,,,Yuseong-gu
대전광역시,25040,유성구,25040680,진잠동,Jinjam-dong
대전광역시,25040,유성구,25040690,학하동,Hakha-dong
대전광역시,25040,유성구,25040700,상대동,Sangdae-dong
대전광역시,25040,유성구,25040640,온천1동,Oncheon 1(il)-dong
대전광역시,25040,유성구,25040540,온천2동,Oncheon 2(i)-dong
대전광역시,25040,유성구,25040590,노은1동,Noeun 1(il)-dong
대전광역시,25040,유성구,25040660,노은2동,Noeun 2(i)-dong
대전광역시,25040,유성구,25040670,노은3동,Noeun 3(sam)-dong
대전광역시,25040,유성구,25040550,신성동,Sinseong-dong
대전광역시,25040,유성구,25040570,전민동,Jeonmin-dong
대전광역시,25040,유성구,25040610,구즉동,Gujeuk-dong
대전광역시,25040,유성구,25040630,관평동,Gwanpyeong-dong
대전광역시,25040,유성구,25040710,원신흥동,Wonsinheung-dong
대전광역시,25050,대덕구,,,Daedeok-gu
대전광역시,25050,대덕구,25050510,오정동,Ojeong-dong
대전광역시,25050,대덕구,25050520,대화동,Daehwa-dong
대전광역시,25050,대덕구,25050530,회덕동,Hoedeok-dong
대전광역시,25050,대덕구,25050540,비래동,Birae-dong
대전광역시,25050,대덕구,25050620,송촌동,Songchon-dong
대전광역시,25050,대덕구,25050550,중리동,Jungni-dong
대전광역시,25050,대덕구,25050580,신탄진동,Sintanjin-dong
대전광역시,25050,대덕구,25050590,석봉동,Seokbong-dong
대전광역시,25050,대덕구,25050600,덕암동,Deogam-dong
대전광역시,25050,대덕구,25050610,목상동,Moksang-dong
대전광역시,25050,대덕구,25050560,법1동,Beop 1(il)-dong
대전광역시,25050,대덕구,25050570,법2동,Beop 2(i)-dong
,,,,,
울산광역시,,,,,Ulsan
울산광역시,26010,중구,,,Jung-gu
울산광역시,26010,중구,26010510,학성동,Hakseong-dong
울산광역시,26010,중구,26010520,반구1동,Bangu 1(il)-dong
울산광역시,26010,중구,26010530,반구2동,Bangu 2(i)-dong
울산광역시,26010,중구,26010540,복산1동,Boksan 1(il)-dong
울산광역시,26010,중구,26010550,복산2동,Boksan 2(i)-dong
울산광역시,26010,중구,26010670,중앙동,Jungang-dong
울산광역시,26010,중구,26010590,우정동,Ujeong-dong
울산광역시,26010,중구,26010600,태화동,Taehwa-dong
울산광역시,26010,중구,26010610,다운동,Daun-dong
울산광역시,26010,중구,26010620,병영1동,Byeongyeong 1(il)-dong
울산광역시,26010,중구,26010630,병영2동,Byeongyeong 2(i)-dong
울산광역시,26010,중구,26010640,약사동,Yaksa-dong
울산광역시,26010,중구,26010660,성안동,Seongan-dong
울산광역시,26020,남구,,,Nam-gu
울산광역시,26020,남구,26020510,신정1동,Sinjeong 1(il)-dong
울산광역시,26020,남구,26020520,신정2동,Sinjeong 2(i)-dong
울산광역시,26020,남구,26020530,신정3동,Sinjeong 3(sam)-dong
울산광역시,26020,남구,26020540,신정4동,Sinjeong 4(sa)-dong
울산광역시,26020,남구,26020550,신정5동,Sinjeong 5(o)-dong
울산광역시,26020,남구,26020560,달동,Dal-dong
울산광역시,26020,남구,26020570,삼산동,Samsan-dong
울산광역시,26020,남구,26020580,삼호동,Samho-dong
울산광역시,26020,남구,26020590,무거동,Mugeo-dong
울산광역시,26020,남구,26020600,옥동,Ok-dong
울산광역시,26020,남구,26020620,대현동,Daehyeon-dong
울산광역시,26020,남구,26020630,수암동,Suam-dong
울산광역시,26020,남구,26020640,선암동,Seonam-dong
울산광역시,26020,남구,26020610,야음장생포동,Yaeumjangsaengpo-dong
울산광역시,26030,동구,,,Dong-gu
울산광역시,26030,동구,26030510,방어동,Bangeo-dong
울산광역시,26030,동구,26030520,일산동,Ilsan-dong
울산광역시,26030,동구,26030530,화정동,Hwajeong-dong
울산광역시,26030,동구,26030540,대송동,Daesong-dong
울산광역시,26030,동구,26030550,전하1동,Jeonha 1(il)-dong
울산광역시,26030,동구,26030610,전하2동,Jeonha 2(i)-dong
울산광역시,26030,동구,26030580,남목1동,Nammok 1(il)-dong
울산광역시,26030,동구,26030590,남목2동,Nammok 2(i)-dong
울산광역시,26030,동구,26030600,남목3동,Nammok 3(sam)-dong
울산광역시,26040,북구,,,Buk-gu
울산광역시,26040,북구,26040510,농소1동,Nongso 1(il)-dong
울산광역시,26040,북구,26040520,농소2동,Nongso 2(i)-dong
울산광역시,26040,북구,26040530,농소3동,Nongso 3(sam)-dong
울산광역시,26040,북구,26040540,강동동,Gangdong-dong
울산광역시,26040,북구,26040560,효문동,Hyomun-dong
울산광역시,26040,북구,26040570,송정동,Songjeong-dong
울산광역시,26040,북구,26040580,양정동,Yangjeong-dong
울산광역시,26040,북구,26040590,염포동,Yeompo-dong
울산광역시,26510,울주군,,,Ulju-gun
울산광역시,26510,울주군,26510110,온산읍,Onsan-eup
울산광역시,26510,울주군,26510120,언양읍,Eonyang-eup
울산광역시,26510,울주군,26510130,온양읍,Onyang-eup
울산광역시,26510,울주군,26510140,범서읍,Beomseo-eup
울산광역시,26510,울주군,26510150,청량읍,Cheongnyang-eup
울산광역시,26510,울주군,26510160,삼남읍,Samnam-eup
울산광역시,26510,울주군,26510310,서생면,Seosaeng-myeon
울산광역시,26510,울주군,26510340,웅촌면,Ungchon-myeon
울산광역시,26510,울주군,26510360,두동면,Dudong-myeon
울산광역시,26510,울주군,26510370,두서면,Duseo-myeon
울산광역시,26510,울주군,26510380,상북면,Sangbuk-myeon
울산광역시,26510,울주군,26510400,삼동면,Samdong-myeon
,,,,,
세종특별자치시,,,,,Sejong City
세종특별자치시,29010,세종특별자치시,,,Sejong City
세종특별자치시,29010,세종특별자치시,29010110,조치원읍,Jochiwon-eup
세종특별자치시,29010,세종특별자치시,29010311,연기면,Yeongi-myeon
세종특별자치시,29010,세종특별자치시,29010312,연동면,YeonDong-myeon
세종특별자치시,29010,세종특별자치시,29010330,부강면,Bugang-myeon
세종특별자치시,29010,세종특별자치시,29010340,금남면,Geumnam-myeon
세종특별자치시,29010,세종특별자치시,29010350,장군면,janggun-myeon
세종특별자치시,29010,세종특별자치시,29010360,연서면,YeonSeo-myeon
세종특별자치시,29010,세종특별자치시,29010370,전의면,Jeonui-myeon
세종특별자치시,29010,세종특별자치시,29010380,전동면,Jeondong-myeon
세종특별자치시,29010,세종특별자치시,29010390,소정면,Sojeong-myeon
세종특별자치시,29010,세종특별자치시,29010610,한솔동,Hansol-dong
세종특별자치시,29010,세종특별자치시,29010511,새롬동,Saerom-dong
세종특별자치시,29010,세종특별자치시,29010690,도담동,Dodam-dong
세종특별자치시,29010,세종특별자치시,29010512,해밀동,Haemil-dong
세종특별자치시,29010,세종특별자치시,29010590,아름동,Arum-dong
세종특별자치시,29010,세종특별자치시,29010560,종촌동,Jongchon-dong
세종특별자치시,29010,세종특별자치시,29010600,고운동,Goun-dong
세종특별자치시,29010,세종특별자치시,29010710,소담동,Sodam-dong
세종특별자치시,29010,세종특별자치시,29010513,반곡동,Bangok-dong
세종특별자치시,29010,세종특별자치시,29010660,보람동,Boram-dong
세종특별자치시,29010,세종특별자치시,29010640,대평동,Daepyeong-dong
세종특별자치시,29010,세종특별자치시,29010680,다정동,Dajeong-dong
,,,,,
경기도,,,,,Gyeonggi-do
경기도,31010,수원시,,,Suwon-si
경기도,31011,장안구,,,Jangan-gu
경기도,31011,장안구,31011540,파장동,Pajang-dong
경기도,31011,장안구,31011550,율천동,Yulcheon-dong
경기도,31011,장안구,31011560,정자1동,Jeongja 1(il)-dong
경기도,31011,장안구,31011570,정자2동,Jeongja 2(i)-dong
경기도,31011,장안구,31011620,정자3동,Jeongja 3(sam)-dong
경기도,31011,장안구,31011580,영화동,Yeonghwa-dong
경기도,31011,장안구,31011590,송죽동,Songjuk-dong
경기도,31011,장안구,31011600,조원1동,Jowon 1(il)-dong
경기도,31011,장안구,31011630,조원2동,Jowon 2(i)-dong
경기도,31011,장안구,31011610,연무동,Yeonmu-dong
경기도,31012,권선구,,,Gwonseon-gu
경기도,31012,권선구,31012520,세류1동,Seryu 1(il)-dong
경기도,31012,권선구,31012530,세류2동,Seryu 2(i)-dong
경기도,31012,권선구,31012540,세류3동,Seryu 3(sam)-dong
경기도,31012,권선구,31012550,평동,Pyeong-dong
경기도,31012,권선구,31012560,서둔동,Seodun-dong
경기도,31012,권선구,31012570,구운동,Guun-dong
경기도,31012,권선구,31012650,금곡동,Geumgok-dong
경기도,31012,권선구,31012660,호매실동,Homaesil-dong
경기도,31012,권선구,31012600,권선1동,Gwonseon 1(il)-dong
경기도,31012,권선구,31012640,권선2동,Gwonseon 2(i)-dong
경기도,31012,권선구,31012610,곡선동,Gokseon-dong
경기도,31012,권선구,31012620,입북동,Ipbuk-dong
경기도,31013,팔달구,,,Paldal-gu
경기도,31013,팔달구,31013670,매교동,Maegyo-dong
경기도,31013,팔달구,31013680,매산동,Maesan-dong
경기도,31013,팔달구,31013690,고등동,Godeung-dong
경기도,31013,팔달구,31013700,화서1동,Hwaseo 1(il)-dong
경기도,31013,팔달구,31013710,화서2동,Hwaseo 2(i)-dong
경기도,31013,팔달구,31013530,지동,Ji-dong
경기도,31013,팔달구,31013540,우만1동,Uman 1(il)-dong
경기도,31013,팔달구,31013550,우만2동,Uman 2(i)-dong
경기도,31013,팔달구,31013560,인계동,Ingye-dong
경기도,31013,팔달구,31013720,행궁동,Haenggung-dong
경기도,31014,영통구,,,Yeongtong-gu
경기도,31014,영통구,31014510,매탄1동,Maetan 1(il)-dong
경기도,31014,영통구,31014520,매탄2동,Maetan 2(i)-dong
경기도,31014,영통구,31014530,매탄3동,Maetan 3(sam)-dong
경기도,31014,영통구,31014540,매탄4동,Maetan 4(sa)-dong
경기도,31014,영통구,31014600,원천동,Woncheon-dong
경기도,31014,영통구,31014640,영통1동,Yeongtong 1(il)-dong
경기도,31014,영통구,31014650,영통2동,Yeongtong 2(i)-dong
경기도,31014,영통구,31014660,영통3동,Yeongtong 3(sam)-dong
경기도,31014,영통구,31014670,망포1동,Mangpo 1(il)-dong
경기도,31014,영통구,31014680,망포2동,Mangpo 2(i)-dong
경기도,31014,영통구,31014620,광교1동,Gwoanggyo 1(il)-dong
경기도,31014,영통구,31014630,광교2동,Gwoanggyo 2(i)-dong
경기도,31020,성남시,,,Seongnam-si
경기도,31021,수정구,,,Sujeong-gu
경기도,31021,수정구,31021510,신흥1동,Sinheung 1(il)-dong
경기도,31021,수정구,31021520,신흥2동,Sinheung 2(i)-dong
경기도,31021,수정구,31021530,신흥3동,Sinheung 3(sam)-dong
경기도,31021,수정구,31021540,태평1동,Taepyeong 1(il)-dong
경기도,31021,수정구,31021550,태평2동,Taepyeong 2(i)-dong
경기도,31021,수정구,31021560,태평3동,Taepyeong 3(sam)-dong
경기도,31021,수정구,31021570,태평4동,Taepyeong 4(sa)-dong
경기도,31021,수정구,31021580,수진1동,Sujin 1(il)-dong
경기도,31021,수정구,31021590,수진2동,Sujin 2(i)-dong
경기도,31021,수정구,31021600,단대동,Dandae-dong
경기도,31021,수정구,31021610,산성동,Sanseong-dong
경기도,31021,수정구,31021620,양지동,Yangji-dong
경기도,31021,수정구,31021670,복정동,Bokjeong-dong
경기도,31021,수정구,31021680,위례동,wirye-dong
경기도,31021,수정구,31021640,신촌동,Sinchon-dong
경기도,31021,수정구,31021650,고등동,Godeung-dong
경기도,31021,수정구,31021660,시흥동,Siheung-dong
경기도,31022,중원구,,,Jungwon-gu
경기도,31022,중원구,31022510,성남동,Seongnam-dong
경기도,31022,중원구,31022620,중앙동,Jungang-dong
경기도,31022,중원구,31022530,금광1동,Geumgwang 1(il)-dong
경기도,31022,중원구,31022540,금광2동,Geumgwang 2(i)-dong
경기도,31022,중원구,31022550,은행1동,Eunhaeng 1(il)-dong
경기도,31022,중원구,31022560,은행2동,Eunhaeng 2(i)-dong
경기도,31022,중원구,31022570,상대원1동,Sangdaewon 1(il)-dong
경기도,31022,중원구,31022580,상대원2동,Sangdaewon 2(i)-dong
경기도,31022,중원구,31022590,상대원3동,Sangdaewon 3(sam)-dong
경기도,31022,중원구,31022600,하대원동,Hadaewon-dong
경기도,31022,중원구,31022610,도촌동,Dochon-dong
경기도,31023,분당구,,,Bundang-gu
경기도,31023,분당구,31023510,분당동,Bundang-dong
경기도,31023,분당구,31023530,수내1동,Sunae 1(il)-dong
경기도,31023,분당구,31023540,수내2동,Sunae 2(i)-dong
경기도,31023,분당구,31023520,수내3동,Sunae 3(sam)-dong
경기도,31023,분당구,31023780,정자동,Jeongja-dong
경기도,31023,분당구,31023770,정자1동,Jeongja 1(il)-dong
경기도,31023,분당구,31023550,정자2동,Jeongja 2(i)-dong
경기도,31023,분당구,31023560,정자3동,Jeongja 3(sam)-dong
경기도,31023,분당구,31023580,서현1동,Seohyeon 1(il)-dong
경기도,31023,분당구,31023590,서현2동,Seohyeon 2(i)-dong
경기도,31023,분당구,31023600,이매1동,Imae 1(il)-dong
경기도,31023,분당구,31023610,이매2동,Imae 2(i)-dong
경기도,31023,분당구,31023620,야탑1동,Yatap 1(il)-dong
경기도,31023,분당구,31023640,야탑2동,Yatap 2(i)-dong
경기도,31023,분당구,31023630,야탑3동,Yatap 3(sam)-dong
경기도,31023,분당구,31023750,판교동,Pangyo-dong
경기도,31023,분당구,31023740,삼평동,Sampyeong-dong
경기도,31023,분당구,31023760,백현동,Baekhyeon-dong
경기도,31023,분당구,31023710,금곡동,Geumgok-dong
경기도,31023,분당구,31023720,구미1동,Gumi 1(il)-dong
경기도,31023,분당구,31023670,구미동,Gumi-dong
경기도,31023,분당구,31023680,운중동,Unjung-dong
경기도,31030,의정부시,,,Uijeongbu-si
경기도,31030,의정부시,31030690,의정부1동,Uijeongbu 1(il)-dong
경기도,31030,의정부시,31030520,의정부2동,Uijeongbu 2(i)-dong
경기도,31030,의정부시,31030550,호원1동,Howon 1(il)-dong
경기도,31030,의정부시,31030650,호원2동,Howon 2(i)-dong
경기도,31030,의정부시,31030560,장암동,Jangam-dong
경기도,31030,의정부시,31030570,신곡1동,Singok 1(il)-dong
경기도,31030,의정부시,31030580,신곡2동,Singok 2(i)-dong
경기도,31030,의정부시,31030590,송산1동,Songsan 1(il)-dong
경기도,31030,의정부시,31030700,송산2동,Songsan 2(i)-dong
경기도,31030,의정부시,31030710,송산3동,Songsan 3(sam)-dong
경기도,31030,의정부시,31030600,자금동,Jageum-dong
경기도,31030,의정부시,31030680,가능동,Ganeung-dong
경기도,31030,의정부시,31030670,흥선동,Heungsun-dong
경기도,31030,의정부시,31030640,녹양동,Nogyang-dong
경기도,31040,안양시,,,Anyang-si
경기도,31041,만안구,,,Manan-gu
경기도,31041,만안구,31041510,안양1동,Anyang 1(il)-dong
경기도,31041,만안구,31041520,안양2동,Anyang 2(i)-dong
경기도,31041,만안구,31041530,안양3동,Anyang 3(sam)-dong
경기도,31041,만안구,31041540,안양4동,Anyang 4(sa)-dong
경기도,31041,만안구,31041550,안양5동,Anyang 5(o)-dong
경기도,31041,만안구,31041560,안양6동,Anyang 6(yuk)-dong
경기도,31041,만안구,31041570,안양7동,Anyang 7(chil)-dong
경기도,31041,만안구,31041580,안양8동,Anyang 8(pal)-dong
